tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci,mark,t,both,0.1343356752197695,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci,unmark,t,both,0.251394930693992,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci_s,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci_s,mark,t,both,0.248019064745003,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci_s,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,True,ci_s,unmark,t,both,0.2478244895491951,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi,mark,t,both,0.2842164283314338,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi,unmark,t,both,0.3113695142534396,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi_d,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi_d,mark,norm,left,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi_d,mark,norm,right,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi_d,mark,t,both,0.4425017610566213,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi_d,mark,t,left,0.2571497559082726,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0159699038733648,0.0162187986624159,False,False,SLSQP,False,bi_d,mark,t,right,0.1641086548791565,
