tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,bi_d,unmark,,,0.0385200750026458,,,0.0422719910159006,0.0072591112392619,0.0051941355383903,,,,,0.055868595089711,0.050121892607456,0.0005830600659745,0.0005758651312803,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,ci,mark,,,0.0390217442778859,0.0443318961574093,0.0390217442778859,0.0443318961574093,0.0126628865617766,0.0029365157237257,,,,,0.0454623524767737,0.0461456432028072,0.0005922325164065,0.0006241609436961,0.0072014958539535,0.0064368873856571,0.4550994633098948,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,ci,unmark,,,0.0447337738611356,0.0486004922566762,0.0447337738611356,0.0486004922566762,0.0134119819513218,0.0035812320699054,,,,,0.055868595089711,0.050121892607456,0.0005830600659745,0.0005758651312803,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,ci_s,mark,,,0.0131350250360806,0.0131350250360806,0.0131350250360806,0.0131350250360806,0.0087276210574465,0.0087276210574465,,,,,0.0326092285342438,0.0326092285342438,0.0004158841487395,0.0004158841487395,0.0054960907385917,0.0054960907385917,0.2814932752223284,0.2814932752223284,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,ci_s,unmark,,,0.0123651913123279,0.0123651913123279,0.0123651913123279,0.0123651913123279,0.0081134463985064,0.0081134463985064,,,,,0.0373804382597129,0.0373804382597129,0.0004096612324355,0.0004096612324355,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,False,bi,mark,0.0141535056977222,0.0149037619081373,0.0510370709130981,0.0588328849143055,0.0557897384194259,0.0589421037151794,0.0129192491361164,0.0028864925046264,,,,,0.0437241915205643,0.04281714878281,0.0005927582136695,0.0006224880319284,0.0078681430287648,0.0064396347775629,0.4313097512611366,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,False,bi,unmark,0.0141963804613212,0.014568169421324,0.0578577089969395,0.0644947880775038,0.059859139457209,0.0636629562122163,0.0139438655581308,0.0033801580796281,,,,,0.055868595089711,0.050121892607456,0.0005830600659745,0.0005758651312803,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,False,bi_d,mark,0.0073579499362194,0.0091552841168993,0.0496225231286812,,,0.0553195637086843,0.0077732462151403,0.0056062038527987,,,,,0.0452425270188214,0.0467669593742282,0.0005559254763198,0.0007123923499578,0.0088341921367523,0.0096948026719631,0.3485066520155197,0.413696274783464,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,False,bi_d,unmark,0.008324627013273,0.0101120392884866,0.0482468999924113,,,0.0512267136874089,0.0071567274033598,0.0050589290124046,,,,,0.055868595089711,0.050121892607456,0.0005830600659745,0.0005758651312803,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,False,ci,mark,0.0147090165899349,0.0147090165899349,0.042421559871674,0.044486770733773,0.042421559871674,0.044486770733773,0.0127086304496498,0.0031541828719309,,,,,0.0437865731568594,0.0474102871902224,0.0005796061436271,0.0006276735002718,0.0071888843527628,0.0065891221887469,0.446092189156029,,,
